"dataset","instrument_instance"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smid_7day_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smid_annual_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smid_monthly_v3","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smi_daily_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smid_daily_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_density_smi_daily_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_sm_smi_monthly_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_density_smi_7day-runningmean_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_sm_smia_monthly_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smi_7day_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smia_7day_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smi_monthly-climatology_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smia_monthly-climatology_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smid_28day-runningmean_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smia_monthly-climatology_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smia_monthly_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smid_monthly_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smid_7day_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_density_smi_monthly-climatology_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_density_smi_seasonal-climatology_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smi_daily_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smia_daily_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smid_7day_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smia_seasonal-climatology_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smid_3month_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smi_monthly_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smi_3month_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smid_annual_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smi_annual_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smid_3month_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smi_annual_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smia_annual_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smi_28day-runningmean_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smi_7day-runningmean_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smia_28day-runningmean_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smid_monthly-climatology_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smia_28day-runningmean_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smid_daily_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smid_monthly-climatology_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smi_cumulative_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_density_smi_cumulative_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_sss_smi_cumulative_v4","http://data.globalchange.gov/platform/sac-d-aquarius/instrument/aquarius-l-band-scatterometer"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smi_3month_v3","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smi_7day_v3","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smid_3month_v3","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smid_7day_v3","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smid_annual_v3","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smid_daily_v3","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-avhrr_pathfinder_l3_sst_5day_daytime_v5","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-avhrr_pathfinder_l3_sst_5day_nighttime_v5","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-avhrr_pathfinder_l3_sst_7day_daytime_v5","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-avhrr_pathfinder_l3_sst_7day_nighttime_v5","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-avhrr_pathfinder_l3_sst_daily_nighttime_v51","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-avhrr_pathfinder_l3_sst_monthly_daytime_v51","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-reynolds_ncep_l4_sst_opt_interp_weekly_v2","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-ornldaac-442","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-ornldaac-599","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-ornldaac-641","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-ornldaac-677","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-ornldaac-680","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-ornldaac-686","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smid_daily_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smia_monthly_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smid_seasonal-climatology_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smi_3month_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smid_7day_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smid_annual_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smi_7day-runningmean_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smi_28day-runningmean_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smi_monthly-climatology_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smia_3month_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smi_seasonal-climatology_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smid_cumulative_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smi_cumulative_v4","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smia_7day_v3","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smia_daily_v3","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smi_annual_v3","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_ancillary_sst_smid_monthly_v3","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-avhrr_pathfinder_l3_sst_5day_daytime_v51","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
"http://data.globalchange.gov/dataset/nasa-podaac-avhrr_pathfinder_l3_sst_5day_nighttime_v51","http://data.globalchange.gov/platform/national-oceanic-and-atmospheric-administration-11/instrument/advanced-very-high-resolution-radiometer-2"
